-25.26925866541392,-57.60077092216705
-25.2692976150864,-57.6008203904031
-25.26934020307352,-57.60087388195267
-25.26936823774155,-57.60093542012928
-25.26949464797965,-57.60095372269287
-25.269582249347252,-57.60106322036296
-25.269689255008565,-57.60112980268881
-25.269752600806594,-57.60124466477696
-25.269868095711026,-57.60129917716226
-25.26995448403955,-57.60139660489178
-25.270057851067175,-57.60147793936722
-25.270122409440724,-57.60159146035083
-25.2702263827088,-57.60165938378119
-25.270310951633316,-57.60174876488367
-25.270412499209893,-57.60182741715009
-25.270484940362756,-57.60193289150666
-25.270588913320275,-57.60200081493702
-25.270658928842817,-57.60211165371162
-25.27080866185531,-57.60231723800675
-25.27094598543056,-57.602347945787045
-25.271034798509472,-57.60244302658368
-25.271135739101588,-57.60250055645411
-25.271202722416003,-57.60261709492286
-25.271325492475945,-57.602665237061736
-25.271399752216528,-57.60277775221697
-25.271483713946328,-57.602868809700084
-25.27153856953196,-57.60300814694547
-25.271681956042997,-57.60304153693476
-25.271738024290745,-57.60315002877647
-25.271849879054074,-57.60321292306493
-25.271898670723683,-57.603334825951734
-25.27207386992544,-57.60351425870896
-25.27221511196378,-57.603736606810415
-25.272321812117408,-57.60381810892392
-25.272389704336096,-57.60392643312756
-25.272464872983893,-57.60402134628613
-25.272520637683996,-57.60413771711685
-25.272611571910893,-57.60422726585741
-25.27266854928601,-57.6043436366881
-25.272742505019384,-57.6044439142647
-25.27278735492111,-57.604565649513425
-25.272951031814102,-57.60475279362156
-25.273030444700197,-57.60486245892971
-25.27307104991111,-57.60497748865589
-25.273165015569326,-57.60507240181447
-25.27320562073519,-57.605199501481216
-25.273306234804842,-57.60542151430656
-25.273488708380295,-57.60558585963808
-25.273612970511138,-57.605809213567916
-25.27374693436849,-57.60601110982563
-25.273837239778302,-57.606245192591516
-25.27429547887905,-57.607127879474824
-25.276307898609375,-57.61056743190152
